Customer Name,Date,Orders
KELLOGG COMPANY,2019-12-23 00:00:00,43
KERRY INC,2019-12-23 00:00:00,28
LOREAL,2019-12-23 00:00:00,0
MACKLE PET FOODS,2019-12-23 00:00:00,0
"MARS, INC.",2019-12-23 00:00:00,80
MCCAIN FOODS,2019-12-23 00:00:00,8
MILLER/COORS,2019-12-23 00:00:00,12
MONDELEZ,2019-12-23 00:00:00,150
MONDI PACKAGING,2019-12-23 00:00:00,1
NATIONAL PKG CORPORATION LTD,2019-12-23 00:00:00,4
NEEMAN PRINTERS,2019-12-23 00:00:00,0
NESTLE,2019-12-23 00:00:00,69
ORKLA,2019-12-23 00:00:00,23
PAPERWORKS INDUSTRIES,2019-12-23 00:00:00,0
Papier-Mettler,2019-12-23 00:00:00,0
PEPSICO,2019-12-23 00:00:00,0
PHILIPS,2019-12-23 00:00:00,84
POKON NATURADO B.V.,2019-12-23 00:00:00,0
POLY PAK AMERICA INC,2019-12-23 00:00:00,12
POTS & CO,2019-12-23 00:00:00,0
PROCTER & GAMBLE,2019-12-23 00:00:00,480
RECKITT BENCKISER IN,2019-12-23 00:00:00,43
RJ REYNOLDS,2019-12-23 00:00:00,0
RKW,2019-12-23 00:00:00,1
RKW France Castelletta,2019-12-23 00:00:00,1
ROBERTS MART & CO LTD,2019-12-23 00:00:00,2
SAICA PACK,2019-12-23 00:00:00,80
SCA HEALTHCARE,2019-12-23 00:00:00,12
SIGNIFY,2019-12-23 00:00:00,99
SIVA PLASTICS,2019-12-23 00:00:00,0
SKYMARK SCUNTHORPE,2019-12-23 00:00:00,1
SMURFIT,2019-12-23 00:00:00,0
SPRINGFIELD SOLUTIONS,2019-12-23 00:00:00,1
STEMPHER BV,2019-12-23 00:00:00,0
SWANSEA UNIVERSITY,2019-12-23 00:00:00,0
SYNPAC LIMITED,2019-12-23 00:00:00,0
TAKEDA EU,2019-12-23 00:00:00,32
TESCO,2019-12-23 00:00:00,0
TETRA PAK,2019-12-23 00:00:00,102
TRANSCONTINENTAL INC.,2019-12-23 00:00:00,2
ULTIMATE PACKAGING LTD,2019-12-23 00:00:00,5
UNILEVER,2019-12-23 00:00:00,218
VENTURE LIFE HEALTHCARE LTD,2019-12-23 00:00:00,0
WAITROSE LIMITED,2019-12-23 00:00:00,69
WM MORRISON SUPERMARKETS PLC,2019-12-23 00:00:00,56
ZUCKERMAN HONICKMAN INC,2019-12-23 00:00:00,0
2 SISTERS FOOD GROUP,2019-12-16 00:00:00,1
AIMIA FOODS LTD,2019-12-16 00:00:00,2
Aire Adaptical Design Ltd,2019-12-16 00:00:00,4
ALBEA AMERICAS INC,2019-12-16 00:00:00,0
ALLIED BAKERIES,2019-12-16 00:00:00,8
AMCOR,2019-12-16 00:00:00,265
AMERICAN FUJI SEAL,2019-12-16 00:00:00,0
ARROW FILM CONVERTORS LTD,2019-12-16 00:00:00,7
ASPLA,2019-12-16 00:00:00,0
ASTRA ZENECA,2019-12-16 00:00:00,81
ATTINDAS,2019-12-16 00:00:00,0
BEMIS ELSHAM LTD,2019-12-16 00:00:00,3
BISCHOF & KLEIN,2019-12-16 00:00:00,0
BORAN MOPACK,2019-12-16 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2019-12-16 00:00:00,2
BRAYFORD PLASTICS LTD,2019-12-16 00:00:00,0
BRITISH POLYTHENE IND PLC,2019-12-16 00:00:00,10
CARAMBAR & CO SAS,2019-12-16 00:00:00,7
COCA COLA,2019-12-16 00:00:00,220
CONSTANTIA COLMAR IN,2019-12-16 00:00:00,0
CRP PRINT & PACKAGING LTD,2019-12-16 00:00:00,0
DANONE,2019-12-16 00:00:00,0
DELLO DETTMER VERPACKUNGEN,2019-12-16 00:00:00,1
DS SMITH,2019-12-16 00:00:00,0
ELIF GLOBAL SAE,2019-12-16 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2019-12-16 00:00:00,6
EMERGENT,2019-12-16 00:00:00,3
EMSUR SAYMOPACK,2019-12-16 00:00:00,0
EUROFLEX,2019-12-16 00:00:00,0
EVERGREEN,2019-12-16 00:00:00,42
EVERRIS LIMITED,2019-12-16 00:00:00,13
EYEVANCE PHARMACEUTICALS,2019-12-16 00:00:00,0
FLEXOPLAST,2019-12-16 00:00:00,1
FOX`S BISCUITS,2019-12-16 00:00:00,0
FRIGEMO,2019-12-16 00:00:00,1
GREEN ISLE FOODS,2019-12-16 00:00:00,0
HALEON,2019-12-16 00:00:00,189
HEWLETT PACKARD,2019-12-16 00:00:00,0
HOVIS LTD,2019-12-16 00:00:00,2
INTERFLEX GROUP INC,2019-12-16 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2019-12-16 00:00:00,0
JDE,2019-12-16 00:00:00,0
KELLOGG COMPANY,2019-12-16 00:00:00,83
KERRY INC,2019-12-16 00:00:00,22
LOREAL,2019-12-16 00:00:00,0
MACKLE PET FOODS,2019-12-16 00:00:00,0
"MARS, INC.",2019-12-16 00:00:00,16
MCCAIN FOODS,2019-12-16 00:00:00,25
MILLER/COORS,2019-12-16 00:00:00,3
MONDELEZ,2019-12-16 00:00:00,179
MONDI PACKAGING,2019-12-16 00:00:00,2
NATIONAL PKG CORPORATION LTD,2019-12-16 00:00:00,3
NEEMAN PRINTERS,2019-12-16 00:00:00,0
NESTLE,2019-12-16 00:00:00,32
ORKLA,2019-12-16 00:00:00,12
PAPERWORKS INDUSTRIES,2019-12-16 00:00:00,0
Papier-Mettler,2019-12-16 00:00:00,0
PEPSICO,2019-12-16 00:00:00,0
PHILIPS,2019-12-16 00:00:00,51
POKON NATURADO B.V.,2019-12-16 00:00:00,0
POLY PAK AMERICA INC,2019-12-16 00:00:00,0
POTS & CO,2019-12-16 00:00:00,0
PROCTER & GAMBLE,2019-12-16 00:00:00,498
RECKITT BENCKISER IN,2019-12-16 00:00:00,69
RJ REYNOLDS,2019-12-16 00:00:00,0
RKW,2019-12-16 00:00:00,0
RKW France Castelletta,2019-12-16 00:00:00,4
ROBERTS MART & CO LTD,2019-12-16 00:00:00,17
SAICA PACK,2019-12-16 00:00:00,86
SCA HEALTHCARE,2019-12-16 00:00:00,3
SIGNIFY,2019-12-16 00:00:00,124
SIVA PLASTICS,2019-12-16 00:00:00,0
SKYMARK SCUNTHORPE,2019-12-16 00:00:00,0
SMURFIT,2019-12-16 00:00:00,1
SPRINGFIELD SOLUTIONS,2019-12-16 00:00:00,1
STEMPHER BV,2019-12-16 00:00:00,0
SWANSEA UNIVERSITY,2019-12-16 00:00:00,0
SYNPAC LIMITED,2019-12-16 00:00:00,0
TAKEDA EU,2019-12-16 00:00:00,40
TESCO,2019-12-16 00:00:00,0
TETRA PAK,2019-12-16 00:00:00,89
TRANSCONTINENTAL INC.,2019-12-16 00:00:00,1
ULTIMATE PACKAGING LTD,2019-12-16 00:00:00,3
UNILEVER,2019-12-16 00:00:00,110
VENTURE LIFE HEALTHCARE LTD,2019-12-16 00:00:00,1
WAITROSE LIMITED,2019-12-16 00:00:00,125
WM MORRISON SUPERMARKETS PLC,2019-12-16 00:00:00,18
ZUCKERMAN HONICKMAN INC,2019-12-16 00:00:00,0
2 SISTERS FOOD GROUP,2019-12-09 00:00:00,0
AIMIA FOODS LTD,2019-12-09 00:00:00,1
Aire Adaptical Design Ltd,2019-12-09 00:00:00,0
ALBEA AMERICAS INC,2019-12-09 00:00:00,0
ALLIED BAKERIES,2019-12-09 00:00:00,2
AMCOR,2019-12-09 00:00:00,229
AMERICAN FUJI SEAL,2019-12-09 00:00:00,0
ARROW FILM CONVERTORS LTD,2019-12-09 00:00:00,6
ASPLA,2019-12-09 00:00:00,0
ASTRA ZENECA,2019-12-09 00:00:00,41
ATTINDAS,2019-12-09 00:00:00,0
BEMIS ELSHAM LTD,2019-12-09 00:00:00,4
BISCHOF & KLEIN,2019-12-09 00:00:00,0
BORAN MOPACK,2019-12-09 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2019-12-09 00:00:00,0
BRAYFORD PLASTICS LTD,2019-12-09 00:00:00,3
BRITISH POLYTHENE IND PLC,2019-12-09 00:00:00,14
CARAMBAR & CO SAS,2019-12-09 00:00:00,2
COCA COLA,2019-12-09 00:00:00,202
CONSTANTIA COLMAR IN,2019-12-09 00:00:00,0
CRP PRINT & PACKAGING LTD,2019-12-09 00:00:00,0
DANONE,2019-12-09 00:00:00,0
DELLO DETTMER VERPACKUNGEN,2019-12-09 00:00:00,0
DS SMITH,2019-12-09 00:00:00,0
ELIF GLOBAL SAE,2019-12-09 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2019-12-09 00:00:00,14
EMERGENT,2019-12-09 00:00:00,2
EMSUR SAYMOPACK,2019-12-09 00:00:00,0
EUROFLEX,2019-12-09 00:00:00,0
EVERGREEN,2019-12-09 00:00:00,9
EVERRIS LIMITED,2019-12-09 00:00:00,0
EYEVANCE PHARMACEUTICALS,2019-12-09 00:00:00,0
FLEXOPLAST,2019-12-09 00:00:00,0
FOX`S BISCUITS,2019-12-09 00:00:00,1
FRIGEMO,2019-12-09 00:00:00,0
GREEN ISLE FOODS,2019-12-09 00:00:00,2
HALEON,2019-12-09 00:00:00,172
HEWLETT PACKARD,2019-12-09 00:00:00,1
HOVIS LTD,2019-12-09 00:00:00,14
INTERFLEX GROUP INC,2019-12-09 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2019-12-09 00:00:00,5
JDE,2019-12-09 00:00:00,0
KELLOGG COMPANY,2019-12-09 00:00:00,77
KERRY INC,2019-12-09 00:00:00,18
LOREAL,2019-12-09 00:00:00,0
MACKLE PET FOODS,2019-12-09 00:00:00,1
"MARS, INC.",2019-12-09 00:00:00,39
MCCAIN FOODS,2019-12-09 00:00:00,19
MILLER/COORS,2019-12-09 00:00:00,3
MONDELEZ,2019-12-09 00:00:00,199
MONDI PACKAGING,2019-12-09 00:00:00,4
NATIONAL PKG CORPORATION LTD,2019-12-09 00:00:00,0
NEEMAN PRINTERS,2019-12-09 00:00:00,0
NESTLE,2019-12-09 00:00:00,35
ORKLA,2019-12-09 00:00:00,7
PAPERWORKS INDUSTRIES,2019-12-09 00:00:00,0
Papier-Mettler,2019-12-09 00:00:00,0
PEPSICO,2019-12-09 00:00:00,0
PHILIPS,2019-12-09 00:00:00,77
POKON NATURADO B.V.,2019-12-09 00:00:00,0
POLY PAK AMERICA INC,2019-12-09 00:00:00,5
POTS & CO,2019-12-09 00:00:00,0
PROCTER & GAMBLE,2019-12-09 00:00:00,501
RECKITT BENCKISER IN,2019-12-09 00:00:00,52
RJ REYNOLDS,2019-12-09 00:00:00,0
RKW,2019-12-09 00:00:00,0
RKW France Castelletta,2019-12-09 00:00:00,0
ROBERTS MART & CO LTD,2019-12-09 00:00:00,2
SAICA PACK,2019-12-09 00:00:00,99
SCA HEALTHCARE,2019-12-09 00:00:00,9
SIGNIFY,2019-12-09 00:00:00,72
SIVA PLASTICS,2019-12-09 00:00:00,0
SKYMARK SCUNTHORPE,2019-12-09 00:00:00,0
SMURFIT,2019-12-09 00:00:00,0
SPRINGFIELD SOLUTIONS,2019-12-09 00:00:00,1
STEMPHER BV,2019-12-09 00:00:00,2
SWANSEA UNIVERSITY,2019-12-09 00:00:00,0
SYNPAC LIMITED,2019-12-09 00:00:00,0
TAKEDA EU,2019-12-09 00:00:00,19
TESCO,2019-12-09 00:00:00,0
TETRA PAK,2019-12-09 00:00:00,147
TRANSCONTINENTAL INC.,2019-12-09 00:00:00,0
ULTIMATE PACKAGING LTD,2019-12-09 00:00:00,3
UNILEVER,2019-12-09 00:00:00,224
VENTURE LIFE HEALTHCARE LTD,2019-12-09 00:00:00,5
WAITROSE LIMITED,2019-12-09 00:00:00,68
WM MORRISON SUPERMARKETS PLC,2019-12-09 00:00:00,10
ZUCKERMAN HONICKMAN INC,2019-12-09 00:00:00,0
2 SISTERS FOOD GROUP,2019-12-02 00:00:00,0
AIMIA FOODS LTD,2019-12-02 00:00:00,0
Aire Adaptical Design Ltd,2019-12-02 00:00:00,0
ALBEA AMERICAS INC,2019-12-02 00:00:00,0
ALLIED BAKERIES,2019-12-02 00:00:00,6
AMCOR,2019-12-02 00:00:00,276
AMERICAN FUJI SEAL,2019-12-02 00:00:00,0
ARROW FILM CONVERTORS LTD,2019-12-02 00:00:00,10
ASPLA,2019-12-02 00:00:00,0
ASTRA ZENECA,2019-12-02 00:00:00,61
ATTINDAS,2019-12-02 00:00:00,4
BEMIS ELSHAM LTD,2019-12-02 00:00:00,1
BISCHOF & KLEIN,2019-12-02 00:00:00,0
BORAN MOPACK,2019-12-02 00:00:00,1
BORAN PLASTIC PACKAGING LTD,2019-12-02 00:00:00,0
BRAYFORD PLASTICS LTD,2019-12-02 00:00:00,2
BRITISH POLYTHENE IND PLC,2019-12-02 00:00:00,7
CARAMBAR & CO SAS,2019-12-02 00:00:00,26
COCA COLA,2019-12-02 00:00:00,217
CONSTANTIA COLMAR IN,2019-12-02 00:00:00,0
CRP PRINT & PACKAGING LTD,2019-12-02 00:00:00,0
DANONE,2019-12-02 00:00:00,0
DELLO DETTMER VERPACKUNGEN,2019-12-02 00:00:00,0
DS SMITH,2019-12-02 00:00:00,0
ELIF GLOBAL SAE,2019-12-02 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2019-12-02 00:00:00,7
EMERGENT,2019-12-02 00:00:00,3
EMSUR SAYMOPACK,2019-12-02 00:00:00,0
EUROFLEX,2019-12-02 00:00:00,0
EVERGREEN,2019-12-02 00:00:00,32
EVERRIS LIMITED,2019-12-02 00:00:00,0
EYEVANCE PHARMACEUTICALS,2019-12-02 00:00:00,0
FLEXOPLAST,2019-12-02 00:00:00,0
FOX`S BISCUITS,2019-12-02 00:00:00,0
FRIGEMO,2019-12-02 00:00:00,0
GREEN ISLE FOODS,2019-12-02 00:00:00,0
HALEON,2019-12-02 00:00:00,137
HEWLETT PACKARD,2019-12-02 00:00:00,4
HOVIS LTD,2019-12-02 00:00:00,8
INTERFLEX GROUP INC,2019-12-02 00:00:00,0
IRISH FLEXIBLE PACKAGING LTD,2019-12-02 00:00:00,4
JDE,2019-12-02 00:00:00,0
KELLOGG COMPANY,2019-12-02 00:00:00,88
KERRY INC,2019-12-02 00:00:00,13
LOREAL,2019-12-02 00:00:00,0
MACKLE PET FOODS,2019-12-02 00:00:00,1
"MARS, INC.",2019-12-02 00:00:00,31
MCCAIN FOODS,2019-12-02 00:00:00,12
MILLER/COORS,2019-12-02 00:00:00,12
MONDELEZ,2019-12-02 00:00:00,101
MONDI PACKAGING,2019-12-02 00:00:00,2
NATIONAL PKG CORPORATION LTD,2019-12-02 00:00:00,2
NEEMAN PRINTERS,2019-12-02 00:00:00,0
NESTLE,2019-12-02 00:00:00,34
ORKLA,2019-12-02 00:00:00,19
PAPERWORKS INDUSTRIES,2019-12-02 00:00:00,0
Papier-Mettler,2019-12-02 00:00:00,0
PEPSICO,2019-12-02 00:00:00,0
PHILIPS,2019-12-02 00:00:00,102
POKON NATURADO B.V.,2019-12-02 00:00:00,0
POLY PAK AMERICA INC,2019-12-02 00:00:00,0
POTS & CO,2019-12-02 00:00:00,0
PROCTER & GAMBLE,2019-12-02 00:00:00,536
RECKITT BENCKISER IN,2019-12-02 00:00:00,83
RJ REYNOLDS,2019-12-02 00:00:00,0
RKW,2019-12-02 00:00:00,1
RKW France Castelletta,2019-12-02 00:00:00,2
ROBERTS MART & CO LTD,2019-12-02 00:00:00,6
SAICA PACK,2019-12-02 00:00:00,90
SCA HEALTHCARE,2019-12-02 00:00:00,12
SIGNIFY,2019-12-02 00:00:00,72
SIVA PLASTICS,2019-12-02 00:00:00,0
SKYMARK SCUNTHORPE,2019-12-02 00:00:00,1
SMURFIT,2019-12-02 00:00:00,0
SPRINGFIELD SOLUTIONS,2019-12-02 00:00:00,1
STEMPHER BV,2019-12-02 00:00:00,0
SWANSEA UNIVERSITY,2019-12-02 00:00:00,0
SYNPAC LIMITED,2019-12-02 00:00:00,1
TAKEDA EU,2019-12-02 00:00:00,38
TESCO,2019-12-02 00:00:00,0
TETRA PAK,2019-12-02 00:00:00,164
TRANSCONTINENTAL INC.,2019-12-02 00:00:00,2
ULTIMATE PACKAGING LTD,2019-12-02 00:00:00,2
UNILEVER,2019-12-02 00:00:00,139
VENTURE LIFE HEALTHCARE LTD,2019-12-02 00:00:00,1
WAITROSE LIMITED,2019-12-02 00:00:00,71
WM MORRISON SUPERMARKETS PLC,2019-12-02 00:00:00,24
ZUCKERMAN HONICKMAN INC,2019-12-02 00:00:00,0
2 SISTERS FOOD GROUP,2019-11-25 00:00:00,8
AIMIA FOODS LTD,2019-11-25 00:00:00,0
Aire Adaptical Design Ltd,2019-11-25 00:00:00,0
ALBEA AMERICAS INC,2019-11-25 00:00:00,0
ALLIED BAKERIES,2019-11-25 00:00:00,3
AMCOR,2019-11-25 00:00:00,286
AMERICAN FUJI SEAL,2019-11-25 00:00:00,0
ARROW FILM CONVERTORS LTD,2019-11-25 00:00:00,12
ASPLA,2019-11-25 00:00:00,1
ASTRA ZENECA,2019-11-25 00:00:00,39
ATTINDAS,2019-11-25 00:00:00,0
BEMIS ELSHAM LTD,2019-11-25 00:00:00,6
BISCHOF & KLEIN,2019-11-25 00:00:00,0
BORAN MOPACK,2019-11-25 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2019-11-25 00:00:00,0
BRAYFORD PLASTICS LTD,2019-11-25 00:00:00,7
BRITISH POLYTHENE IND PLC,2019-11-25 00:00:00,20
CARAMBAR & CO SAS,2019-11-25 00:00:00,12
COCA COLA,2019-11-25 00:00:00,214
CONSTANTIA COLMAR IN,2019-11-25 00:00:00,0
CRP PRINT & PACKAGING LTD,2019-11-25 00:00:00,0
DANONE,2019-11-25 00:00:00,0
DELLO DETTMER VERPACKUNGEN,2019-11-25 00:00:00,0
DS SMITH,2019-11-25 00:00:00,0
ELIF GLOBAL SAE,2019-11-25 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2019-11-25 00:00:00,8
EMERGENT,2019-11-25 00:00:00,0
EMSUR SAYMOPACK,2019-11-25 00:00:00,0
EUROFLEX,2019-11-25 00:00:00,0
EVERGREEN,2019-11-25 00:00:00,23
EVERRIS LIMITED,2019-11-25 00:00:00,0
EYEVANCE PHARMACEUTICALS,2019-11-25 00:00:00,0
FLEXOPLAST,2019-11-25 00:00:00,0
FOX`S BISCUITS,2019-11-25 00:00:00,0
FRIGEMO,2019-11-25 00:00:00,0
GREEN ISLE FOODS,2019-11-25 00:00:00,0
HALEON,2019-11-25 00:00:00,95
HEWLETT PACKARD,2019-11-25 00:00:00,2
HOVIS LTD,2019-11-25 00:00:00,9
INTERFLEX GROUP INC,2019-11-25 00:00:00,2
IRISH FLEXIBLE PACKAGING LTD,2019-11-25 00:00:00,0
JDE,2019-11-25 00:00:00,0
KELLOGG COMPANY,2019-11-25 00:00:00,59
KERRY INC,2019-11-25 00:00:00,33
LOREAL,2019-11-25 00:00:00,0
MACKLE PET FOODS,2019-11-25 00:00:00,14
"MARS, INC.",2019-11-25 00:00:00,40
MCCAIN FOODS,2019-11-25 00:00:00,65
MILLER/COORS,2019-11-25 00:00:00,6
MONDELEZ,2019-11-25 00:00:00,129
MONDI PACKAGING,2019-11-25 00:00:00,1
NATIONAL PKG CORPORATION LTD,2019-11-25 00:00:00,5
NEEMAN PRINTERS,2019-11-25 00:00:00,0
NESTLE,2019-11-25 00:00:00,30
ORKLA,2019-11-25 00:00:00,26
PAPERWORKS INDUSTRIES,2019-11-25 00:00:00,0
Papier-Mettler,2019-11-25 00:00:00,0
PEPSICO,2019-11-25 00:00:00,0
PHILIPS,2019-11-25 00:00:00,79
POKON NATURADO B.V.,2019-11-25 00:00:00,0
POLY PAK AMERICA INC,2019-11-25 00:00:00,4
POTS & CO,2019-11-25 00:00:00,0
PROCTER & GAMBLE,2019-11-25 00:00:00,462
RECKITT BENCKISER IN,2019-11-25 00:00:00,63
RJ REYNOLDS,2019-11-25 00:00:00,0
RKW,2019-11-25 00:00:00,0
RKW France Castelletta,2019-11-25 00:00:00,2
ROBERTS MART & CO LTD,2019-11-25 00:00:00,2
SAICA PACK,2019-11-25 00:00:00,89
SCA HEALTHCARE,2019-11-25 00:00:00,16
SIGNIFY,2019-11-25 00:00:00,81
SIVA PLASTICS,2019-11-25 00:00:00,0
SKYMARK SCUNTHORPE,2019-11-25 00:00:00,4
SMURFIT,2019-11-25 00:00:00,0
SPRINGFIELD SOLUTIONS,2019-11-25 00:00:00,2
STEMPHER BV,2019-11-25 00:00:00,1
SWANSEA UNIVERSITY,2019-11-25 00:00:00,0
SYNPAC LIMITED,2019-11-25 00:00:00,1
TAKEDA EU,2019-11-25 00:00:00,36
TESCO,2019-11-25 00:00:00,0
TETRA PAK,2019-11-25 00:00:00,200
TRANSCONTINENTAL INC.,2019-11-25 00:00:00,1
ULTIMATE PACKAGING LTD,2019-11-25 00:00:00,3
UNILEVER,2019-11-25 00:00:00,263
VENTURE LIFE HEALTHCARE LTD,2019-11-25 00:00:00,3
WAITROSE LIMITED,2019-11-25 00:00:00,46
WM MORRISON SUPERMARKETS PLC,2019-11-25 00:00:00,31
ZUCKERMAN HONICKMAN INC,2019-11-25 00:00:00,0
2 SISTERS FOOD GROUP,2019-11-18 00:00:00,7
AIMIA FOODS LTD,2019-11-18 00:00:00,0
Aire Adaptical Design Ltd,2019-11-18 00:00:00,0
ALBEA AMERICAS INC,2019-11-18 00:00:00,0
ALLIED BAKERIES,2019-11-18 00:00:00,4
AMCOR,2019-11-18 00:00:00,226
AMERICAN FUJI SEAL,2019-11-18 00:00:00,0
ARROW FILM CONVERTORS LTD,2019-11-18 00:00:00,10
ASPLA,2019-11-18 00:00:00,0
ASTRA ZENECA,2019-11-18 00:00:00,95
ATTINDAS,2019-11-18 00:00:00,7
BEMIS ELSHAM LTD,2019-11-18 00:00:00,6
BISCHOF & KLEIN,2019-11-18 00:00:00,0
BORAN MOPACK,2019-11-18 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2019-11-18 00:00:00,0
BRAYFORD PLASTICS LTD,2019-11-18 00:00:00,1
BRITISH POLYTHENE IND PLC,2019-11-18 00:00:00,5
CARAMBAR & CO SAS,2019-11-18 00:00:00,18
COCA COLA,2019-11-18 00:00:00,142
CONSTANTIA COLMAR IN,2019-11-18 00:00:00,0
CRP PRINT & PACKAGING LTD,2019-11-18 00:00:00,0
DANONE,2019-11-18 00:00:00,0
DELLO DETTMER VERPACKUNGEN,2019-11-18 00:00:00,0
DS SMITH,2019-11-18 00:00:00,0
ELIF GLOBAL SAE,2019-11-18 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2019-11-18 00:00:00,8
EMERGENT,2019-11-18 00:00:00,3
EMSUR SAYMOPACK,2019-11-18 00:00:00,0
EUROFLEX,2019-11-18 00:00:00,0
EVERGREEN,2019-11-18 00:00:00,18
EVERRIS LIMITED,2019-11-18 00:00:00,0
EYEVANCE PHARMACEUTICALS,2019-11-18 00:00:00,0
FLEXOPLAST,2019-11-18 00:00:00,0
FOX`S BISCUITS,2019-11-18 00:00:00,2
FRIGEMO,2019-11-18 00:00:00,0
GREEN ISLE FOODS,2019-11-18 00:00:00,0
HALEON,2019-11-18 00:00:00,156
HEWLETT PACKARD,2019-11-18 00:00:00,15
HOVIS LTD,2019-11-18 00:00:00,3
INTERFLEX GROUP INC,2019-11-18 00:00:00,2
IRISH FLEXIBLE PACKAGING LTD,2019-11-18 00:00:00,1
JDE,2019-11-18 00:00:00,0
KELLOGG COMPANY,2019-11-18 00:00:00,88
KERRY INC,2019-11-18 00:00:00,25
LOREAL,2019-11-18 00:00:00,0
MACKLE PET FOODS,2019-11-18 00:00:00,1
"MARS, INC.",2019-11-18 00:00:00,52
MCCAIN FOODS,2019-11-18 00:00:00,23
MILLER/COORS,2019-11-18 00:00:00,4
MONDELEZ,2019-11-18 00:00:00,126
MONDI PACKAGING,2019-11-18 00:00:00,0
NATIONAL PKG CORPORATION LTD,2019-11-18 00:00:00,0
NEEMAN PRINTERS,2019-11-18 00:00:00,1
NESTLE,2019-11-18 00:00:00,30
ORKLA,2019-11-18 00:00:00,7
PAPERWORKS INDUSTRIES,2019-11-18 00:00:00,0
Papier-Mettler,2019-11-18 00:00:00,0
PEPSICO,2019-11-18 00:00:00,0
PHILIPS,2019-11-18 00:00:00,64
POKON NATURADO B.V.,2019-11-18 00:00:00,0
POLY PAK AMERICA INC,2019-11-18 00:00:00,1
POTS & CO,2019-11-18 00:00:00,0
PROCTER & GAMBLE,2019-11-18 00:00:00,365
RECKITT BENCKISER IN,2019-11-18 00:00:00,31
RJ REYNOLDS,2019-11-18 00:00:00,0
RKW,2019-11-18 00:00:00,2
RKW France Castelletta,2019-11-18 00:00:00,0
ROBERTS MART & CO LTD,2019-11-18 00:00:00,7
SAICA PACK,2019-11-18 00:00:00,57
SCA HEALTHCARE,2019-11-18 00:00:00,5
SIGNIFY,2019-11-18 00:00:00,46
SIVA PLASTICS,2019-11-18 00:00:00,0
SKYMARK SCUNTHORPE,2019-11-18 00:00:00,1
SMURFIT,2019-11-18 00:00:00,0
SPRINGFIELD SOLUTIONS,2019-11-18 00:00:00,1
STEMPHER BV,2019-11-18 00:00:00,1
SWANSEA UNIVERSITY,2019-11-18 00:00:00,0
SYNPAC LIMITED,2019-11-18 00:00:00,0
TAKEDA EU,2019-11-18 00:00:00,38
TESCO,2019-11-18 00:00:00,0
TETRA PAK,2019-11-18 00:00:00,120
TRANSCONTINENTAL INC.,2019-11-18 00:00:00,5
ULTIMATE PACKAGING LTD,2019-11-18 00:00:00,2
UNILEVER,2019-11-18 00:00:00,173
VENTURE LIFE HEALTHCARE LTD,2019-11-18 00:00:00,1
WAITROSE LIMITED,2019-11-18 00:00:00,23
WM MORRISON SUPERMARKETS PLC,2019-11-18 00:00:00,39
ZUCKERMAN HONICKMAN INC,2019-11-18 00:00:00,0
2 SISTERS FOOD GROUP,2019-11-11 00:00:00,0
AIMIA FOODS LTD,2019-11-11 00:00:00,0
Aire Adaptical Design Ltd,2019-11-11 00:00:00,0
ALBEA AMERICAS INC,2019-11-11 00:00:00,0
ALLIED BAKERIES,2019-11-11 00:00:00,9
AMCOR,2019-11-11 00:00:00,214
AMERICAN FUJI SEAL,2019-11-11 00:00:00,1
ARROW FILM CONVERTORS LTD,2019-11-11 00:00:00,5
ASPLA,2019-11-11 00:00:00,0
ASTRA ZENECA,2019-11-11 00:00:00,76
ATTINDAS,2019-11-11 00:00:00,0
BEMIS ELSHAM LTD,2019-11-11 00:00:00,4
BISCHOF & KLEIN,2019-11-11 00:00:00,0
BORAN MOPACK,2019-11-11 00:00:00,0
BORAN PLASTIC PACKAGING LTD,2019-11-11 00:00:00,0
BRAYFORD PLASTICS LTD,2019-11-11 00:00:00,19
BRITISH POLYTHENE IND PLC,2019-11-11 00:00:00,5
CARAMBAR & CO SAS,2019-11-11 00:00:00,8
COCA COLA,2019-11-11 00:00:00,186
CONSTANTIA COLMAR IN,2019-11-11 00:00:00,0
CRP PRINT & PACKAGING LTD,2019-11-11 00:00:00,0
DANONE,2019-11-11 00:00:00,2
DELLO DETTMER VERPACKUNGEN,2019-11-11 00:00:00,2
DS SMITH,2019-11-11 00:00:00,0
ELIF GLOBAL SAE,2019-11-11 00:00:00,0
ELIF PLASTIK AMBALAJ SANAYI,2019-11-11 00:00:00,7
EMERGENT,2019-11-11 00:00:00,0
EMSUR SAYMOPACK,2019-11-11 00:00:00,0
EUROFLEX,2019-11-11 00:00:00,0
EVERGREEN,2019-11-11 00:00:00,12
EVERRIS LIMITED,2019-11-11 00:00:00,1
EYEVANCE PHARMACEUTICALS,2019-11-11 00:00:00,0
FLEXOPLAST,2019-11-11 00:00:00,0
